pedido_key,pedido_id,fecha_key,fecha,dia,nombre_dia,es_fin_de_semana,semana_anio,mes,nombre_mes,trimestre,anio,anio_mes,cliente_key,cliente_id,alias_cliente,hash_cliente,ciudad_cliente,pais_cliente,codigo_pais_cliente,fecha_registro_cliente,segmento_cliente,metodo_pago_preferido_cliente,cliente_activo,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,codigo_pais_restaurante,costo_promedio_dos_personas,nivel_rating_restaurante,tiene_delivery,tiene_comer_en_local,tiene_wifi,acepta_tarjeta,restaurante_activo,metodo_pago_key,metodo_pago,estado_key,estado_pedido,estado_completado,estado_es_incidencia,monto_total,tarifa_entrega,distancia_km,tiempo_entrega_minutos,multiplicador_hora_pico,calificacion_operativa,hubo_demora
48760,48760,20251026,2025-10-26,26,Sunday,1,44,10,October,4,2025,2025-10,4383,4384,Cliente_004384,1520089E0450CBC666DA3C16859053239E89000D638A87B36A68E9BD65D02714,Sao Paulo,Brazil,BR,2024-06-20,VIP,DebitCard,1,759,760,Houston Bistro Garden,French,Houston,United States,US,138,Bajo,0,0,1,1,1,1,CreditCard,1,Delivered,1,0,205.62,7.31,8.5,38.0,1.25,4.29,0
48761,48761,20250307,2025-03-07,7,Friday,0,10,3,March,1,2025,2025-03,876,877,Cliente_000877,0A9824E7A673B03EA87A48CB38A0B65A9425A55D4905EE40F816502E2A800195,Los Angeles,United States,US,2024-10-05,EnRiesgo,Cash,1,760,761,Los Angeles Zen Bistro,Japanese,Los Angeles,United States,US,76,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,107.92,8.25,12.5,55.0,1.0,2.62,1
48762,48762,20260423,2026-04-23,23,Thursday,0,17,4,April,2,2026,2026-04,1400,1401,Cliente_001401,519B5072E0A8ECFD81AD2F8767CE930C4AA3E3FEFF0BB03A77FBDE801F76CE07,New York,United States,US,2024-09-27,VIP,Cash,1,761,762,New York Bangkok Diner,Thai,New York,United States,US,60,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,82.2,10.55,17.1,53.0,1.0,2.98,1
48763,48763,20241127,2024-11-27,27,Wednesday,0,48,11,November,4,2024,2024-11,1474,1475,Cliente_001475,D3294A36B871BF6AB8F4462A87942E920FF9F5704CC43773610A319C7947E6CE,Mumbai,India,IN,2026-05-04,VIP,Wallet,1,762,763,Mumbai Bella Eatery,Italian,Mumbai,India,IN,105,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,95.55,5.75,5.0,45.0,1.5,4.05,0
48764,48764,20260727,2026-07-27,27,Monday,0,31,7,July,3,2026,2026-07,5929,5930,Cliente_005930,5530767F3A03AE413E7319413C3C5AB60E7B917B4588A455E0FAC94B0916BC40,Mumbai,India,IN,2026-08-24,VIP,Cash,1,763,764,Mumbai Coastal Corner,Mediterranean,Mumbai,India,IN,63,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,40.32,8.9,9.2,52.0,1.5,3.03,1
48765,48765,20240925,2024-09-25,25,Wednesday,0,39,9,September,3,2024,2024-09,4047,4048,Cliente_004048,E0EB5F64482ED0D8BF6799B617E5ACDAD16F59626415D94330D6CA3B4864B5E8,Delhi,India,IN,2026-04-09,VIP,CreditCard,1,764,765,Hyderabad Aleppo Place,Middle Eastern,Hyderabad,India,IN,161,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,99.82,4.88,4.6,34.0,1.25,4.39,0
48766,48766,20241202,2024-12-02,2,Monday,0,49,12,December,4,2024,2024-12,30,31,Cliente_000031,A521F73FA3FAF3855BD178D226231859E6A1F1FC96F40828C98FBB17220FCC7F,Delhi,India,IN,2026-01-01,VIP,CreditCard,1,765,766,Delhi Dynasty House,Chinese,Delhi,India,IN,86,Alto,1,0,1,1,1,1,CreditCard,1,Delivered,1,0,36.12,9.06,11.3,53.0,1.25,3.19,1
48767,48767,20250323,2025-03-23,23,Sunday,1,13,3,March,1,2025,2025-03,5754,5755,Cliente_005755,34A7007F7AA6A9838C28E353602ADD749CD09F9D6380FA1F87FBAB38FDC3C782,Fortaleza,Brazil,BR,2026-07-16,VIP,CreditCard,0,766,767,Fortaleza Lantern Cafe,Vietnamese,Fortaleza,Brazil,BR,119,Alto,1,0,1,1,1,4,Cash,1,Delivered,1,0,108.29,10.1,10.8,62.0,1.5,3.29,1
48768,48768,20250808,2025-08-08,8,Friday,0,32,8,August,3,2025,2025-08,5526,5527,Cliente_005527,8E8D95C2ADC7FC6C4910E77497CD97DEC90423CE6B619011140F47B527710A9B,Tokyo,Japan,JP,2024-01-02,VIP,CreditCard,1,767,768,Tokyo Bossa Kitchen,Brazilian,Tokyo,Japan,JP,119,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,140.42,11.45,18.9,70.0,1.0,3.33,1
48769,48769,20260210,2026-02-10,10,Tuesday,0,7,2,February,1,2026,2026-02,1530,1531,Cliente_001531,49D4571051DA754377FEA219D6DCA61A056DCB5D2F6D703D1B40919CAC4B93DD,Mumbai,India,IN,2026-08-25,VIP,Cash,0,768,769,Salvador Tapas Table,Spanish,Salvador,Brazil,BR,77,Alto,1,1,1,1,1,4,Cash,1,Delivered,1,0,86.24,11.85,19.7,64.0,1.0,2.61,1
48770,48770,20260224,2026-02-24,24,Tuesday,0,9,2,February,1,2026,2026-02,963,964,Cliente_000964,EB1B1F6F654FF82DEE2CCC06E46C9E2AAF97CCE5637697DC8038A33DEB3DD51E,New York,United States,US,2024-07-20,Recurrente,CreditCard,1,769,770,New York Saffron Kitchen & Bar,Indian,New York,United States,US,115,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,166.75,12.31,16.5,60.0,1.25,3.31,1
48771,48771,20251103,2025-11-03,3,Monday,0,45,11,November,4,2025,2025-11,577,578,Cliente_000578,8FC4CA6F2EB974F37EBB9E9630BD19910D1DC5A4612BB050266D23BBE18F9467,London,United Kingdom,GB,2025-08-02,Recurrente,Cash,1,770,771,London Athena Grill,Greek,London,United Kingdom,GB,105,Bajo,1,1,0,1,1,1,CreditCard,1,Delivered,1,0,166.95,3.55,3.1,31.0,1.0,4.53,0
48772,48772,20240914,2024-09-14,14,Saturday,1,37,9,September,3,2024,2024-09,4396,4397,Cliente_004397,138F7F17AE634A16808D13B9CD469B514218917869776AF47C3617F8EE4B8E4C,Delhi,India,IN,2024-12-21,Recurrente,DebitCard,1,771,772,Delhi Agave Garden,Mexican,Delhi,India,IN,53,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,72.61,7.35,10.7,35.0,1.0,4.11,0
48773,48773,20250607,2025-06-07,7,Saturday,1,23,6,June,2,2025,2025-06,2716,2717,Cliente_002717,D6AA39BCAF1B3FAAECCEB10A452F01594D79B0D6EF805F86821CC00537973802,Miami,United States,US,2025-11-01,VIP,CreditCard,1,772,773,Rio de Janeiro Charcoal Bistro,Korean,Rio de Janeiro,Brazil,BR,76,Bajo,1,0,1,1,1,4,Cash,1,Delivered,1,0,106.4,4.35,4.7,35.0,1.0,3.94,0
48774,48774,20241206,2024-12-06,6,Friday,0,49,12,December,4,2024,2024-12,149,150,Cliente_000150,6ACEF5852EFAEE3965E20335D56A76257BF77E0C44374FF8DC7B4AE927B89BFE,Tokyo,Japan,JP,2025-11-27,VIP,Wallet,1,773,774,Sao Paulo Backyard Diner,American,Sao Paulo,Brazil,BR,36,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,15.84,6.25,8.5,44.0,1.0,4.35,0
48775,48775,20250324,2025-03-24,24,Monday,0,13,3,March,1,2025,2025-03,2480,2481,Cliente_002481,F1E510BCB160ACE079CBE6C283EAF81F95E7CE96C6D91ACB3EC428597F18AB85,Delhi,India,IN,2026-07-23,VIP,Cash,1,774,775,Delhi Amelie Eatery,French,Delhi,India,IN,121,Medio,1,1,1,1,1,4,Cash,4,Failed,0,1,187.55,10.13,13.0,56.0,1.25,2.87,1
48776,48776,20250106,2025-01-06,6,Monday,0,2,1,January,1,2025,2025-01,5173,5174,Cliente_005174,2C53C82CB1C6A70B77A24324E7AA4CEA741499EA70601D1BA2A583E61B6A8350,Yokohama,Japan,JP,2025-11-16,VIP,CreditCard,1,775,776,Tokyo Sakura Corner,Japanese,Tokyo,Japan,JP,107,Alto,1,1,0,1,1,1,CreditCard,1,Delivered,1,0,148.73,9.73,10.3,52.0,1.5,3.29,1
48777,48777,20250420,2025-04-20,20,Sunday,1,17,4,April,2,2025,2025-04,2154,2155,Cliente_002155,FE44CEA48BA91C76C999F31A06A8AFF121FBB34A23A06CC19B7B71E2F88D7113,Leeds,United Kingdom,GB,2024-08-22,VIP,Wallet,1,776,777,Leeds Orchid Place,Thai,Leeds,United Kingdom,GB,111,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,62.16,14.98,17.3,71.0,1.5,2.86,1
48778,48778,20260815,2026-08-15,15,Saturday,1,33,8,August,3,2026,2026-08,5939,5940,Cliente_005940,D8B765BFE5E8AF1637AAD777906EC58DD0F572BC68FE7EA3BD00C3D56F9CE572,Sao Paulo,Brazil,BR,2026-08-25,VIP,DebitCard,1,777,778,Sao Paulo Piazza House,Italian,Sao Paulo,Brazil,BR,115,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,60.95,7.2,10.4,42.0,1.0,4.07,0
48779,48779,20250622,2025-06-22,22,Sunday,1,26,6,June,2,2025,2025-06,3504,3505,Cliente_003505,CCC68572F613E3E2D9F130794C639B8D7439BEC00CC2F808A0E4D2EF8944536D,Sao Paulo,Brazil,BR,2026-02-05,EnRiesgo,CreditCard,1,778,779,Sao Paulo Sunset Cafe,Mediterranean,Sao Paulo,Brazil,BR,76,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,86.64,7.75,11.5,58.0,1.0,3.33,1
48780,48780,20260810,2026-08-10,10,Monday,0,33,8,August,3,2026,2026-08,3536,3537,Cliente_003537,112FB40FBDD645C2D01BB9D168BFBA825C249B34D336F49940BEED1CE6424531,Mumbai,India,IN,2024-10-16,Recurrente,Cash,1,779,780,London Damascus Kitchen,Middle Eastern,London,United Kingdom,GB,114,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,144.78,17.38,20.5,64.0,1.5,3.07,1
48781,48781,20250719,2025-07-19,19,Saturday,1,29,7,July,3,2025,2025-07,2235,2236,Cliente_002236,430452A20530751CBBE89B0991C752F9EB4ED3F0ACC2A00FED792FFF6172929E,Salvador,Brazil,BR,2024-02-12,VIP,DebitCard,1,780,781,Salvador Wok Table,Chinese,Salvador,Brazil,BR,55,Medio,1,1,1,1,1,3,Wallet,1,Delivered,1,0,39.6,9.35,14.7,52.0,1.0,3.0,1
48782,48782,20260714,2026-07-14,14,Tuesday,0,29,7,July,3,2026,2026-07,2531,2532,Cliente_002532,A519E4B4AB13249B0957CA2BE055325D61E5EADCDFE91A9B90E1357930BF8C10,Mumbai,India,IN,2024-11-26,VIP,Cash,1,781,782,New York Perfume River Kitchen & Bar,Vietnamese,New York,United States,US,133,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,170.24,15.05,17.4,74.0,1.5,3.05,1
48783,48783,20250723,2025-07-23,23,Wednesday,0,30,7,July,3,2025,2025-07,2845,2846,Cliente_002846,8E4EA65D0FF9C0D862A2F21ACD28C660BE969B1C8D55CEB0506195493ECAF19E,Hyderabad,India,IN,2024-01-10,VIP,Cash,1,782,783,Sao Paulo Verde Grill,Brazilian,Sao Paulo,Brazil,BR,43,Medio,1,0,0,1,1,4,Cash,1,Delivered,1,0,59.34,10.75,14.0,49.0,1.25,2.78,1
48784,48784,20241111,2024-11-11,11,Monday,0,46,11,November,4,2024,2024-11,4434,4435,Cliente_004435,B54DDD92A22167F9A8A777EA4DD6A4BC8FF83A7095D73F62671ABFF7E8A257B2,Osaka,Japan,JP,2025-11-03,Recurrente,Cash,1,783,784,Osaka Sevilla Garden,Spanish,Osaka,Japan,JP,110,Alto,1,0,0,1,1,1,CreditCard,1,Delivered,1,0,161.7,8.8,13.6,47.0,1.0,2.73,1
48785,48785,20251128,2025-11-28,28,Friday,0,48,11,November,4,2025,2025-11,3080,3081,Cliente_003081,CB5AD07FEE7B2817A7831FAC6A38BF9D00B53EC125CF9574A563127467B1688C,Sao Paulo,Brazil,BR,2025-04-11,VIP,DebitCard,1,784,785,Tokyo Maharaja Bistro,Indian,Tokyo,Japan,JP,88,Bajo,1,1,1,1,1,3,Wallet,1,Delivered,1,0,106.48,12.81,17.3,72.0,1.25,2.88,1
48786,48786,20260406,2026-04-06,6,Monday,0,15,4,April,2,2026,2026-04,72,73,Cliente_000073,B2CE3B664A58C4E5E5A571EF9F464A9A8D11918CBE21FEB67C1D2A51C59029D4,Los Angeles,United States,US,2026-08-22,VIP,CreditCard,1,785,786,Los Angeles Olympus Diner,Greek,Los Angeles,United States,US,95,Alto,1,1,1,1,1,1,CreditCard,2,Cancelled,0,1,93.1,10.45,16.9,54.0,1.0,3.02,1
48787,48787,20250906,2025-09-06,6,Saturday,1,36,9,September,3,2025,2025-09,3927,3928,Cliente_003928,1302AD87A6C9F0E776CB46F1A2BB1C81864AF14C8A9E70901C4E20D25BB5B1AC,Tokyo,Japan,JP,2025-01-30,VIP,Cash,1,786,787,Tokyo Sol Eatery,Mexican,Tokyo,Japan,JP,46,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,68.54,3.69,2.7,37.0,1.25,4.39,0
48788,48788,20260802,2026-08-02,2,Sunday,1,32,8,August,3,2026,2026-08,1938,1939,Cliente_001939,3394978DE83A39C5438F95F8C4C5C475951ED28FA76490FAC640A4C0450BADE7,Delhi,India,IN,2025-05-17,VIP,CreditCard,1,787,788,Delhi Bibim Corner,Korean,Delhi,India,IN,136,Alto,1,1,1,1,1,4,Cash,1,Delivered,1,0,187.68,15.8,18.4,50.67,1.5,3.54,1
48789,48789,20260724,2026-07-24,24,Friday,0,30,7,July,3,2026,2026-07,1100,1101,Cliente_001101,4D728314B4B50CB15033BD6E089A45992C0B12846B55BE7C8A4D19A05D8B9EEF,Sao Paulo,Brazil,BR,2025-08-20,VIP,DebitCard,1,788,789,Sao Paulo Roadside Place,American,Sao Paulo,Brazil,BR,76,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,31.92,6.81,7.7,35.0,1.25,4.53,0
48790,48790,20250209,2025-02-09,9,Sunday,1,7,2,February,1,2025,2025-02,3986,3987,Cliente_003987,9420413F68D8A8C1B434D42B0243E91C75414DAA96E81BFE1652B851CC3BCF3C,Hyderabad,India,IN,2026-04-03,VIP,DebitCard,1,789,790,Hyderabad Champs House,French,Hyderabad,India,IN,110,Alto,1,0,1,1,1,4,Cash,1,Delivered,1,0,138.6,13.94,19.1,66.0,1.25,2.54,1
48791,48791,20260524,2026-05-24,24,Sunday,1,22,5,May,2,2026,2026-05,2745,2746,Cliente_002746,7091EDCF8ED6DC297026CAB3ED782FC2ABE9D89766EBC691B5B559E8869141F7,Los Angeles,United States,US,2024-05-03,Recurrente,Cash,1,790,791,Los Angeles Wasabi Cafe,Japanese,Los Angeles,United States,US,103,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,122.57,3.1,2.2,53.87,1.0,3.19,0
48792,48792,20250205,2025-02-05,5,Wednesday,0,6,2,February,1,2025,2025-02,1072,1073,Cliente_001073,4DD71D2FCE25825CBF54DD6F44B0E5A373128E1D03B96C1813BC843705BFDE08,Tokyo,Japan,JP,2024-07-04,VIP,DebitCard,1,791,792,Tokyo Lemongrass Kitchen,Thai,Tokyo,Japan,JP,88,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,77.44,4.0,3.2,30.0,1.25,4.88,0
48793,48793,20260825,2026-08-25,25,Tuesday,0,35,8,August,3,2026,2026-08,448,449,Cliente_000449,C07B5D8436AFDF424CE5E8683F49F46FCDB30F1954C93A8CF1085B889ECFE494,Tokyo,Japan,JP,2026-06-15,Recurrente,CreditCard,1,792,793,Tokyo Vineyard Table,Italian,Tokyo,Japan,JP,45,Bajo,1,1,1,0,1,3,Wallet,2,Cancelled,0,1,29.25,10.9,17.8,70.0,1.0,2.5,1
48794,48794,20240901,2024-09-01,1,Sunday,1,36,9,September,3,2024,2024-09,4120,4121,Cliente_004121,64EA610F6A1B7A118AC2112EAF387BE43417270A767D029D5B5F2C0ECF14B4B3,Yokohama,Japan,JP,2024-08-09,VIP,Cash,1,793,794,Yokohama Levant Kitchen & Bar,Mediterranean,Yokohama,Japan,JP,134,Alto,0,0,1,1,1,1,CreditCard,4,Failed,0,1,183.58,3.95,2.6,33.0,1.5,3.99,0
48795,48795,20260127,2026-01-27,27,Tuesday,0,5,1,January,1,2026,2026-01,1316,1317,Cliente_001317,EF87E7CB24FE17E891F2B1F69DAD1A601A20B4570C2F1422ECCA583AF6B43770,Yokohama,Japan,JP,2024-03-14,VIP,Cash,1,794,795,Yokohama Sahara Grill,Middle Eastern,Yokohama,Japan,JP,139,Alto,0,1,1,1,0,1,CreditCard,2,Cancelled,0,1,83.4,7.05,10.1,39.0,1.0,4.4,0
48796,48796,20251022,2025-10-22,22,Wednesday,0,43,10,October,4,2025,2025-10,4006,4007,Cliente_004007,D1029546A7988A926992460348B9F0EACBA18D1B3C2D525F7F900912DFDD3C98,Mumbai,India,IN,2026-08-09,VIP,CreditCard,1,795,796,Mumbai Bamboo Garden Garden,Chinese,Mumbai,India,IN,109,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,120.99,12.2,20.4,66.0,1.0,3.38,1
48797,48797,20260328,2026-03-28,28,Saturday,1,13,3,March,1,2026,2026-03,4476,4477,Cliente_004477,99D2482D2192AF433747B7C15BD575DDC859EAAE306486C0794C41F21CCB0DF1,Mumbai,India,IN,2026-07-08,VIP,DebitCard,1,796,797,Hyderabad Hanoi Bistro,Vietnamese,Hyderabad,India,IN,153,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,188.19,14.19,19.5,59.0,1.25,2.56,1
48798,48798,20251201,2025-12-01,1,Monday,0,49,12,December,4,2025,2025-12,1906,1907,Cliente_001907,951E2EB50AF4B5DC02B8139D8DB1C675D8366BE5236081A3CE091026DF661C97,Delhi,India,IN,2025-09-16,Recurrente,Wallet,1,797,798,Salvador Churrascaria Diner,Brazilian,Salvador,Brazil,BR,112,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,164.64,12.4,20.8,63.0,1.0,3.25,1
48799,48799,20260525,2026-05-25,25,Monday,0,22,5,May,2,2026,2026-05,4185,4186,Cliente_004186,D8FEC0E1303E807C255CBCB0166536E04DD8F87AB667DE483F4032EE6B956367,New York,United States,US,2026-04-02,VIP,Cash,1,798,799,New York Madrid Eatery,Spanish,New York,United States,US,153,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,140.76,9.65,15.3,57.0,1.0,3.21,1
48800,48800,20260713,2026-07-13,13,Monday,0,29,7,July,3,2026,2026-07,4768,4769,Cliente_004769,80AC4C8882437BFAE552FFDDAB27B123945E10115A8A4551EA2176C9D67A2A97,London,United Kingdom,GB,2024-04-04,VIP,CreditCard,1,799,800,Tokyo Spice Corner,Indian,Tokyo,Japan,JP,55,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,85.25,9.0,11.2,43.0,1.25,4.45,0
48801,48801,20250903,2025-09-03,3,Wednesday,0,36,9,September,3,2025,2025-09,4740,4741,Cliente_004741,2EF430224FC144B01F62AC5B1B4254EAF401852D0997F0101D383FFB83277034,New York,United States,US,2026-04-13,VIP,Cash,1,800,801,New York Santorini Place,Greek,New York,United States,US,141,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,105.75,7.7,11.4,40.0,1.0,4.04,0
48802,48802,20260803,2026-08-03,3,Monday,0,32,8,August,3,2026,2026-08,2395,2396,Cliente_002396,433935E015924765611F58B5BD292618FD5AA93DFBBB2481983FA92E83A6E003,Bangalore,India,IN,2025-12-20,Recurrente,CreditCard,1,801,802,Bangalore Cantina House,Mexican,Bangalore,India,IN,50,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,76.5,2.9,1.8,20.0,1.0,4.52,0
48803,48803,20250509,2025-05-09,9,Friday,0,19,5,May,2,2025,2025-05,4376,4377,Cliente_004377,BF1EBB3B3E95422F0D4B5E46A234F2A934753209447DB891004C12312F727F7A,Hyderabad,India,IN,2025-04-13,VIP,Cash,1,802,803,Tokyo Gangnam Cafe,Korean,Tokyo,Japan,JP,101,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,57.57,9.55,15.1,50.0,1.0,3.37,1
48804,48804,20260711,2026-07-11,11,Saturday,1,28,7,July,3,2026,2026-07,5405,5406,Cliente_005406,6156FC3E14AD6EF97DC7C865283BA051112C497725992F4B22B2978689572A5C,Chennai,India,IN,2026-05-04,VIP,CreditCard,1,803,804,Chennai Uptown Kitchen,American,Chennai,India,IN,108,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,88.56,8.4,12.8,47.0,1.0,3.5,1
48805,48805,20260207,2026-02-07,7,Saturday,1,6,2,February,1,2026,2026-02,1316,1317,Cliente_001317,EF87E7CB24FE17E891F2B1F69DAD1A601A20B4570C2F1422ECCA583AF6B43770,Yokohama,Japan,JP,2024-03-14,VIP,Cash,1,804,805,Yokohama Cheri Table,French,Yokohama,Japan,JP,91,Bajo,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,44.59,8.63,10.6,52.0,1.25,2.63,1
48806,48806,20260824,2026-08-24,24,Monday,0,35,8,August,3,2026,2026-08,5526,5527,Cliente_005527,8E8D95C2ADC7FC6C4910E77497CD97DEC90423CE6B619011140F47B527710A9B,Tokyo,Japan,JP,2024-01-02,VIP,CreditCard,1,805,806,Chennai Sushi Kitchen & Bar,Japanese,Chennai,India,IN,44,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,51.92,8.06,9.7,52.0,1.25,2.63,1
48807,48807,20240828,2024-08-28,28,Wednesday,0,35,8,August,3,2024,2024-08,5841,5842,Cliente_005842,E82713D027C756C6F06323E794731969CB95DCA970228B6F9435595F74E02C1D,London,United Kingdom,GB,2025-05-20,VIP,Wallet,1,806,807,Tokyo Golden Elephant Grill,Thai,Tokyo,Japan,JP,83,Medio,1,0,1,1,1,3,Wallet,1,Delivered,1,0,40.67,5.05,6.1,32.0,1.0,4.4,0
48808,48808,20240921,2024-09-21,21,Saturday,1,38,9,September,3,2024,2024-09,5868,5869,Cliente_005869,8FEAAB2EC94892D4B0D68DDFDD1F447B12FCABB752AAAF1B7A878093E5B6996F,Mumbai,India,IN,2026-07-30,VIP,DebitCard,1,807,808,Nagoya Trattoria Garden,Italian,Nagoya,Japan,JP,106,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,135.68,6.25,8.5,49.0,1.0,2.5,1
48809,48809,20260619,2026-06-19,19,Friday,0,25,6,June,2,2026,2026-06,4311,4312,Cliente_004312,3A8E8521F117F1F3E63FE99BB675B424393BCA90191737C7614647268D56DE46,Fortaleza,Brazil,BR,2025-04-03,VIP,Cash,1,808,809,Fortaleza Aegean Bistro,Mediterranean,Fortaleza,Brazil,BR,123,Bajo,0,1,0,1,1,3,Wallet,1,Delivered,1,0,141.45,8.25,12.5,52.0,1.0,3.18,1
48810,48810,20250222,2025-02-22,22,Saturday,1,8,2,February,1,2025,2025-02,4003,4004,Cliente_004004,0DF5601F55C4D534E6C5CE9EDEED517D905C99E346876B1E9A352EF9ABABE97D,Delhi,India,IN,2026-03-17,VIP,Cash,1,809,810,Delhi Bazaar Diner,Middle Eastern,Delhi,India,IN,136,Bajo,1,0,0,1,1,4,Cash,1,Delivered,1,0,176.8,12.58,14.1,51.41,1.5,3.33,1
48811,48811,20260530,2026-05-30,30,Saturday,1,22,5,May,2,2026,2026-05,3864,3865,Cliente_003865,2FAB32317BBA7D3DA6A6FC3F5B6C0B1BBEB0F26047C16498FD7F075C30D70F41,Mumbai,India,IN,2026-06-25,Recurrente,Cash,1,810,811,Mumbai Panda Eatery,Chinese,Mumbai,India,IN,62,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,26.04,3.56,2.5,41.0,1.25,4.44,0
48812,48812,20250924,2025-09-24,24,Wednesday,0,39,9,September,3,2025,2025-09,4930,4931,Cliente_004931,6B4EE575A876AD51CDA016029E5F681674512604F72E60B910B7A9C16BB65779,Mumbai,India,IN,2026-08-24,Recurrente,DebitCard,1,811,812,Bangalore Rice Paper Corner,Vietnamese,Bangalore,India,IN,124,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,174.84,6.3,8.6,47.0,1.0,2.67,1
48813,48813,20250919,2025-09-19,19,Friday,0,38,9,September,3,2025,2025-09,2662,2663,Cliente_002663,293D7A0F4E4170386B9D6E911D95BC32D423F717CCF86B19C77E9F1C23D7E025,Sao Paulo,Brazil,BR,2025-07-21,VIP,DebitCard,1,812,813,Sao Paulo Cerrado Place,Brazilian,Sao Paulo,Brazil,BR,70,Alto,1,0,1,1,1,4,Cash,1,Delivered,1,0,103.6,2.85,1.7,35.0,1.0,4.5,0
48814,48814,20260809,2026-08-09,9,Sunday,1,33,8,August,3,2026,2026-08,444,445,Cliente_000445,0F63BB6C37386323D53CF8F480E13AF983CC655158BA6CDB8E54765791C2690E,Chennai,India,IN,2024-01-18,VIP,Wallet,1,813,814,Chennai Barcelona House,Spanish,Chennai,India,IN,108,Alto,1,1,0,1,1,1,CreditCard,1,Delivered,1,0,115.56,12.65,14.2,59.0,1.5,3.08,1
48815,48815,20250827,2025-08-27,27,Wednesday,0,35,8,August,3,2025,2025-08,5463,5464,Cliente_005464,0BEEB7722D906AF802D4E7CE9AEC02F19C04415A31AEC9068C6983D4E1F0EDD0,Kyoto,Japan,JP,2025-04-16,VIP,CreditCard,1,814,815,Kyoto Namaste Cafe,Indian,Kyoto,Japan,JP,38,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,36.1,9.75,12.4,43.0,1.25,3.98,0
48816,48816,20250704,2025-07-04,4,Friday,0,27,7,July,3,2025,2025-07,4736,4737,Cliente_004737,0764061451D43E3436EA5ACDAE14770F9099E12A43C141659B8EC9A0E7698356,Osaka,Japan,JP,2024-09-01,VIP,Cash,1,815,816,Osaka Acropolis Kitchen,Greek,Osaka,Japan,JP,66,Medio,1,1,1,0,1,1,CreditCard,2,Cancelled,0,1,99.66,12.06,16.1,49.0,1.25,2.91,1
48817,48817,20240930,2024-09-30,30,Monday,0,40,9,September,3,2024,2024-09,3028,3029,Cliente_003029,F07A6CC6AD62DE303D1F2714D6DCE37519B6ADA02543219E242DE49418B4B5F4,Los Angeles,United States,US,2026-05-16,VIP,Cash,1,816,817,Los Angeles Azteca Table,Mexican,Los Angeles,United States,US,50,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,40.0,7.25,8.4,41.0,1.25,4.29,0
48818,48818,20260528,2026-05-28,28,Thursday,0,22,5,May,2,2026,2026-05,2854,2855,Cliente_002855,83422A56500EC1BA5FB36D8D2CC7FB46ECEEE1ECB9A8423897FFEA6A074181F9,Mumbai,India,IN,2025-04-15,Recurrente,Wallet,1,817,818,Mumbai Hanok Kitchen & Bar,Korean,Mumbai,India,IN,68,Alto,1,1,1,1,1,4,Cash,3,Refunded,0,1,78.88,9.94,12.7,47.0,1.25,3.39,1
48819,48819,20250715,2025-07-15,15,Tuesday,0,29,7,July,3,2025,2025-07,2857,2858,Cliente_002858,CB178E4E681CE7BE70DA2739BB14A1B9CDD74B82A6EDBBFDA170C3D0A104B66C,Mumbai,India,IN,2025-09-18,Recurrente,Cash,1,818,819,Mumbai Diner Grill,American,Mumbai,India,IN,96,Bajo,0,0,1,1,1,4,Cash,1,Delivered,1,0,57.6,9.88,12.6,53.0,1.25,3.08,1
