cambio_precio_key,fecha_key,fecha,mes,nombre_mes,trimestre,anio,anio_mes,item_menu_key,item_menu_id,nombre_item,categoria_item,cocina_item,disponible_item,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,precio_anterior,precio_nuevo,monto_cambio,porcentaje_cambio
38947,20241128,2024-11-28,11,November,4,2024,2024-11,19473,19474,Lasagna,Specialty,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,13.11,15.7,2.59,19.76
38948,20260219,2026-02-19,2,February,1,2026,2026-02,19473,19474,Lasagna,Specialty,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,15.7,17.25,1.55,9.87
38949,20241027,2024-10-27,10,October,4,2024,2024-10,19474,19475,Risotto,Dessert,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,10.96,11.34,0.38,3.47
38950,20251026,2025-10-26,10,October,4,2025,2025-10,19474,19475,Risotto,Dessert,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,11.34,12.6,1.26,11.11
38951,20241230,2024-12-30,12,December,4,2024,2024-12,19475,19476,Tiramisu,Dessert,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,7.16,8.46,1.3,18.16
38952,20251113,2025-11-13,11,November,4,2025,2025-11,19475,19476,Tiramisu,Dessert,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,8.46,9.3,0.84,9.93
38953,20250809,2025-08-09,8,August,3,2025,2025-08,19476,19477,Garlic Bread,Side Dish,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,14.14,17.11,2.97,21.0
38954,20260712,2026-07-12,7,July,3,2026,2026-07,19476,19477,Garlic Bread,Side Dish,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,17.11,18.6,1.49,8.71
38955,20250428,2025-04-28,4,April,2,2025,2025-04,19477,19478,Bruschetta,Side Dish,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,13.0,14.77,1.77,13.62
38956,20260720,2026-07-20,7,July,3,2026,2026-07,19477,19478,Bruschetta,Side Dish,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,14.77,16.05,1.28,8.67
38957,20241127,2024-11-27,11,November,4,2024,2024-11,19478,19479,Seafood Pasta,Beverage,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,9.56,11.99,2.43,25.42
38958,20251019,2025-10-19,10,October,4,2025,2025-10,19478,19479,Seafood Pasta,Beverage,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,11.99,12.75,0.76,6.34
38959,20240920,2024-09-20,9,September,3,2024,2024-09,19479,19480,Mushroom Pizza,Beverage,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,14.34,16.11,1.77,12.34
38960,20260518,2026-05-18,5,May,2,2026,2026-05,19479,19480,Mushroom Pizza,Beverage,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,16.11,17.7,1.59,9.87
38961,20250225,2025-02-25,2,February,1,2025,2025-02,19480,19481,Falafel Plate,Main Course,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,39.68,41.51,1.83,4.61
38962,20260707,2026-07-07,7,July,3,2026,2026-07,19480,19481,Falafel Plate,Main Course,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,41.51,45.61,4.1,9.88
38963,20250630,2025-06-30,6,June,2,2025,2025-06,19481,19482,Hummus with Pita,Main Course,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,52.4,56.62,4.22,8.05
38964,20251216,2025-12-16,12,December,4,2025,2025-12,19481,19482,Hummus with Pita,Main Course,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,56.62,60.23,3.61,6.38
38965,20250424,2025-04-24,4,April,2,2025,2025-04,19482,19483,Greek Salad,Specialty,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,42.92,44.43,1.51,3.52
38966,20251230,2025-12-30,12,December,4,2025,2025-12,19482,19483,Greek Salad,Specialty,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,44.43,50.49,6.06,13.64
38967,20250305,2025-03-05,3,March,1,2025,2025-03,19483,19484,Grilled Halloumi,Specialty,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,47.39,47.93,0.54,1.14
38968,20260821,2026-08-21,8,August,3,2026,2026-08,19483,19484,Grilled Halloumi,Specialty,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,47.93,54.47,6.54,13.64
38969,20250507,2025-05-07,5,May,2,2025,2025-05,19484,19485,Stuffed Grape Leaves,Dessert,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,45.92,53.29,7.37,16.05
38970,20251124,2025-11-24,11,November,4,2025,2025-11,19484,19485,Stuffed Grape Leaves,Dessert,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,53.29,56.69,3.4,6.38
38971,20250823,2025-08-23,8,August,3,2025,2025-08,19485,19486,Chicken Shawarma,Dessert,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,40.28,42.65,2.37,5.88
38972,20260516,2026-05-16,5,May,2,2026,2026-05,19485,19486,Chicken Shawarma,Dessert,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,42.65,47.39,4.74,11.11
38973,20241122,2024-11-22,11,November,4,2024,2024-11,19486,19487,Tabbouleh,Side Dish,Mediterranean,0,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,33.14,36.6,3.46,10.44
38974,20251120,2025-11-20,11,November,4,2025,2025-11,19486,19487,Tabbouleh,Side Dish,Mediterranean,0,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,36.6,38.53,1.93,5.27
38975,20250604,2025-06-04,6,June,2,2025,2025-06,19487,19488,Baba Ganoush,Side Dish,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,26.5,26.8,0.3,1.13
38976,20250828,2025-08-28,8,August,3,2025,2025-08,19487,19488,Baba Ganoush,Side Dish,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,26.8,30.11,3.31,12.35
38977,20250428,2025-04-28,4,April,2,2025,2025-04,19488,19489,Lamb Kofta,Beverage,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,36.14,42.25,6.11,16.91
38978,20250827,2025-08-27,8,August,3,2025,2025-08,19488,19489,Lamb Kofta,Beverage,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,42.25,46.94,4.69,11.1
38979,20250226,2025-02-26,2,February,1,2025,2025-02,19489,19490,Baklava,Beverage,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,40.28,44.07,3.79,9.41
38980,20251104,2025-11-04,11,November,4,2025,2025-11,19489,19490,Baklava,Beverage,Mediterranean,1,1948,1949,New York Terra Bistro,Mediterranean,New York,United States,44.07,47.39,3.32,7.53
38981,20241120,2024-11-20,11,November,4,2024,2024-11,19490,19491,Shawarma Plate,Main Course,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,43.78,46.98,3.2,7.31
38982,20260327,2026-03-27,3,March,1,2026,2026-03,19490,19491,Shawarma Plate,Main Course,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,46.98,53.39,6.41,13.64
38983,20250301,2025-03-01,3,March,1,2025,2025-03,19491,19492,Falafel Wrap,Main Course,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,28.4,33.63,5.23,18.42
38984,20251217,2025-12-17,12,December,4,2025,2025-12,19491,19492,Falafel Wrap,Main Course,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,33.63,37.37,3.74,11.12
38985,20240930,2024-09-30,9,September,3,2024,2024-09,19492,19493,Hummus Platter,Specialty,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,41.45,42.88,1.43,3.45
38986,20250925,2025-09-25,9,September,3,2025,2025-09,19492,19493,Hummus Platter,Specialty,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,42.88,47.64,4.76,11.1
38987,20250122,2025-01-22,1,January,1,2025,2025-01,19493,19494,Kebab Skewers,Specialty,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,35.86,36.65,0.79,2.2
38988,20260122,2026-01-22,1,January,1,2026,2026-01,19493,19494,Kebab Skewers,Specialty,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,36.65,39.84,3.19,8.7
38989,20241105,2024-11-05,11,November,4,2024,2024-11,19494,19495,Fattoush Salad,Dessert,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,22.61,24.98,2.37,10.48
38990,20260509,2026-05-09,5,May,2,2026,2026-05,19494,19495,Fattoush Salad,Dessert,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,24.98,26.29,1.31,5.24
38991,20241213,2024-12-13,12,December,4,2024,2024-12,19495,19496,Baba Ganoush,Dessert,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,39.66,40.58,0.92,2.32
38992,20251204,2025-12-04,12,December,4,2025,2025-12,19495,19496,Baba Ganoush,Dessert,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,40.58,45.59,5.01,12.35
38993,20241202,2024-12-02,12,December,4,2024,2024-12,19496,19497,Manakish,Side Dish,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,41.64,48.05,6.41,15.39
38994,20260430,2026-04-30,4,April,2,2026,2026-04,19496,19497,Manakish,Side Dish,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,48.05,53.39,5.34,11.11
38995,20250418,2025-04-18,4,April,2,2025,2025-04,19497,19498,Kibbeh,Side Dish,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,41.92,44.31,2.39,5.7
38996,20260602,2026-06-02,6,June,2,2026,2026-06,19497,19498,Kibbeh,Side Dish,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,44.31,47.64,3.33,7.52
38997,20250621,2025-06-21,6,June,2,2025,2025-06,19498,19499,Stuffed Grape Leaves,Beverage,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,42.93,52.29,9.36,21.8
38998,20260301,2026-03-01,3,March,1,2026,2026-03,19498,19499,Stuffed Grape Leaves,Beverage,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,52.29,55.04,2.75,5.26
38999,20250519,2025-05-19,5,May,2,2025,2025-05,19499,19500,Baklava,Beverage,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,34.34,34.73,0.39,1.14
39000,20251029,2025-10-29,10,October,4,2025,2025-10,19499,19500,Baklava,Beverage,Middle Eastern,1,1949,1950,New York Spice Route Diner,Middle Eastern,New York,United States,34.73,39.02,4.29,12.35
39001,20250717,2025-07-17,7,July,3,2025,2025-07,19500,19501,Kung Pao Chicken,Main Course,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,17.56,19.91,2.35,13.38
39002,20260725,2026-07-25,7,July,3,2026,2026-07,19500,19501,Kung Pao Chicken,Main Course,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,19.91,21.41,1.5,7.53
39003,20250107,2025-01-07,1,January,1,2025,2025-01,19501,19502,Sweet and Sour Pork,Main Course,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,18.46,22.2,3.74,20.26
39004,20260705,2026-07-05,7,July,3,2026,2026-07,19501,19502,Sweet and Sour Pork,Main Course,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,22.2,23.37,1.17,5.27
39005,20240914,2024-09-14,9,September,3,2024,2024-09,19502,19503,Fried Rice,Specialty,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,20.87,21.6,0.73,3.5
39006,20250910,2025-09-10,9,September,3,2025,2025-09,19502,19503,Fried Rice,Specialty,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,21.6,24.55,2.95,13.66
39007,20250718,2025-07-18,7,July,3,2025,2025-07,19503,19504,Chow Mein,Specialty,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,15.91,17.48,1.57,9.87
39008,20260704,2026-07-04,7,July,3,2026,2026-07,19503,19504,Chow Mein,Specialty,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,17.48,19.64,2.16,12.36
39009,20241019,2024-10-19,10,October,4,2024,2024-10,19504,19505,Steamed Dumplings,Dessert,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,13.76,16.26,2.5,18.17
39010,20260323,2026-03-23,3,March,1,2026,2026-03,19504,19505,Steamed Dumplings,Dessert,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,16.26,17.87,1.61,9.9
39011,20250419,2025-04-19,4,April,2,2025,2025-04,19505,19506,Mapo Tofu,Dessert,Chinese,0,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,13.79,16.8,3.01,21.83
39012,20260215,2026-02-15,2,February,1,2026,2026-02,19505,19506,Mapo Tofu,Dessert,Chinese,0,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,16.8,17.68,0.88,5.24
39013,20250701,2025-07-01,7,July,3,2025,2025-07,19506,19507,Peking Duck,Side Dish,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,15.48,18.85,3.37,21.77
39014,20260224,2026-02-24,2,February,1,2026,2026-02,19506,19507,Peking Duck,Side Dish,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,18.85,19.84,0.99,5.25
39015,20241224,2024-12-24,12,December,4,2024,2024-12,19507,19508,Hot and Sour Soup,Side Dish,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,19.33,22.39,3.06,15.83
39016,20260427,2026-04-27,4,April,2,2026,2026-04,19507,19508,Hot and Sour Soup,Side Dish,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,22.39,23.57,1.18,5.27
39017,20250815,2025-08-15,8,August,3,2025,2025-08,19508,19509,Spring Rolls,Beverage,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,15.17,18.41,3.24,21.36
39018,20260717,2026-07-17,7,July,3,2026,2026-07,19508,19509,Spring Rolls,Beverage,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,18.41,20.23,1.82,9.89
39019,20250313,2025-03-13,3,March,1,2025,2025-03,19509,19510,General Tso Chicken,Beverage,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,17.8,19.22,1.42,7.98
39020,20250904,2025-09-04,9,September,3,2025,2025-09,19509,19510,General Tso Chicken,Beverage,Chinese,1,1950,1951,Hyderabad Silk Road Eatery,Chinese,Hyderabad,India,19.22,20.23,1.01,5.25
39021,20250630,2025-06-30,6,June,2,2025,2025-06,19510,19511,Pho Bo,Main Course,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,30.7,36.02,5.32,17.33
39022,20251208,2025-12-08,12,December,4,2025,2025-12,19510,19511,Pho Bo,Main Course,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,36.02,40.93,4.91,13.63
39023,20250507,2025-05-07,5,May,2,2025,2025-05,19511,19512,Banh Mi,Main Course,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,32.41,34.32,1.91,5.89
39024,20260102,2026-01-02,1,January,1,2026,2026-01,19511,19512,Banh Mi,Main Course,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,34.32,38.13,3.81,11.1
39025,20250325,2025-03-25,3,March,1,2025,2025-03,19512,19513,Fresh Spring Rolls,Specialty,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,39.86,45.41,5.55,13.92
39026,20260510,2026-05-10,5,May,2,2026,2026-05,19512,19513,Fresh Spring Rolls,Specialty,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,45.41,50.46,5.05,11.12
39027,20240920,2024-09-20,9,September,3,2024,2024-09,19513,19514,Bun Cha,Specialty,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,65.86,71.16,5.3,8.05
39028,20260606,2026-06-06,6,June,2,2026,2026-06,19513,19514,Bun Cha,Specialty,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,71.16,75.7,4.54,6.38
39029,20250804,2025-08-04,8,August,3,2025,2025-08,19514,19515,Vietnamese Iced Coffee,Dessert,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,56.9,60.21,3.31,5.82
39030,20260704,2026-07-04,7,July,3,2026,2026-07,19514,19515,Vietnamese Iced Coffee,Dessert,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,60.21,66.16,5.95,9.88
39031,20241222,2024-12-22,12,December,4,2024,2024-12,19515,19516,Grilled Lemongrass Pork,Dessert,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,54.93,63.97,9.04,16.46
39032,20260520,2026-05-20,5,May,2,2026,2026-05,19515,19516,Grilled Lemongrass Pork,Dessert,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,63.97,69.53,5.56,8.69
39033,20250218,2025-02-18,2,February,1,2025,2025-02,19516,19517,Vermicelli Bowl,Side Dish,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,64.37,66.54,2.17,3.37
39034,20250913,2025-09-13,9,September,3,2025,2025-09,19516,19517,Vermicelli Bowl,Side Dish,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,66.54,72.33,5.79,8.7
39035,20241107,2024-11-07,11,November,4,2024,2024-11,19517,19518,Vietnamese Pancake,Side Dish,Vietnamese,0,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,30.38,32.49,2.11,6.95
39036,20251116,2025-11-16,11,November,4,2025,2025-11,19517,19518,Vietnamese Pancake,Side Dish,Vietnamese,0,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,32.49,35.32,2.83,8.71
39037,20250508,2025-05-08,5,May,2,2025,2025-05,19518,19519,Egg Coffee,Beverage,Vietnamese,0,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,30.95,34.05,3.1,10.02
39038,20250930,2025-09-30,9,September,3,2025,2025-09,19518,19519,Egg Coffee,Beverage,Vietnamese,0,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,34.05,38.69,4.64,13.63
39039,20241022,2024-10-22,10,October,4,2024,2024-10,19519,19520,Green Papaya Salad,Beverage,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,45.05,54.29,9.24,20.51
39040,20260816,2026-08-16,8,August,3,2026,2026-08,19519,19520,Green Papaya Salad,Beverage,Vietnamese,1,1951,1952,Sao Paulo Mekong Corner,Vietnamese,Sao Paulo,Brazil,54.29,57.75,3.46,6.37
39041,20250513,2025-05-13,5,May,2,2025,2025-05,19520,19521,Feijoada,Main Course,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,17.22,19.9,2.68,15.56
39042,20260505,2026-05-05,5,May,2,2026,2026-05,19520,19521,Feijoada,Main Course,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,19.9,22.36,2.46,12.36
39043,20250814,2025-08-14,8,August,3,2025,2025-08,19521,19522,Picanha Steak,Main Course,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,22.49,24.44,1.95,8.67
39044,20260105,2026-01-05,1,January,1,2026,2026-01,19521,19522,Picanha Steak,Main Course,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,24.44,27.77,3.33,13.63
39045,20250207,2025-02-07,2,February,1,2025,2025-02,19522,19523,Coxinha,Specialty,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,21.77,23.05,1.28,5.88
39046,20260213,2026-02-13,2,February,1,2026,2026-02,19522,19523,Coxinha,Specialty,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,23.05,25.61,2.56,11.11
39047,20250203,2025-02-03,2,February,1,2025,2025-02,19523,19524,Pao de Queijo,Specialty,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,37.66,38.1,0.44,1.17
39048,20260210,2026-02-10,2,February,1,2026,2026-02,19523,19524,Pao de Queijo,Specialty,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,38.1,43.29,5.19,13.62
39049,20250104,2025-01-04,1,January,1,2025,2025-01,19524,19525,Moqueca,Dessert,Brazilian,0,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,33.01,34.51,1.5,4.54
39050,20251108,2025-11-08,11,November,4,2025,2025-11,19524,19525,Moqueca,Dessert,Brazilian,0,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,34.51,37.51,3.0,8.69
39051,20241002,2024-10-02,10,October,4,2024,2024-10,19525,19526,Brigadeiro,Dessert,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,38.78,40.63,1.85,4.77
39052,20260707,2026-07-07,7,July,3,2026,2026-07,19525,19526,Brigadeiro,Dessert,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,40.63,46.17,5.54,13.64
39053,20250126,2025-01-26,1,January,1,2025,2025-01,19526,19527,Farofa,Side Dish,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,30.67,35.6,4.93,16.07
39054,20260612,2026-06-12,6,June,2,2026,2026-06,19526,19527,Farofa,Side Dish,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,35.6,37.87,2.27,6.38
39055,20241108,2024-11-08,11,November,4,2024,2024-11,19527,19528,Mixed Churrasco,Side Dish,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,20.45,23.74,3.29,16.09
39056,20260714,2026-07-14,7,July,3,2026,2026-07,19527,19528,Mixed Churrasco,Side Dish,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,23.74,25.25,1.51,6.36
39057,20250427,2025-04-27,4,April,2,2025,2025-04,19528,19529,Acai Bowl,Beverage,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,18.48,19.58,1.1,5.95
39058,20260215,2026-02-15,2,February,1,2026,2026-02,19528,19529,Acai Bowl,Beverage,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,19.58,22.0,2.42,12.36
39059,20250711,2025-07-11,7,July,3,2025,2025-07,19529,19530,Passion Fruit Mousse,Beverage,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,28.25,30.17,1.92,6.8
39060,20260327,2026-03-27,3,March,1,2026,2026-03,19529,19530,Passion Fruit Mousse,Beverage,Brazilian,1,1952,1953,Salvador Tropicana Place,Brazilian,Salvador,Brazil,30.17,32.1,1.93,6.4
39061,20241109,2024-11-09,11,November,4,2024,2024-11,19530,19531,Seafood Paella,Main Course,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,19.89,24.02,4.13,20.76
39062,20250915,2025-09-15,9,September,3,2025,2025-09,19530,19531,Seafood Paella,Main Course,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,24.02,25.83,1.81,7.54
39063,20250513,2025-05-13,5,May,2,2025,2025-05,19531,19532,Patatas Bravas,Main Course,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,16.4,19.56,3.16,19.27
39064,20260102,2026-01-02,1,January,1,2026,2026-01,19531,19532,Patatas Bravas,Main Course,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,19.56,21.03,1.47,7.52
39065,20241215,2024-12-15,12,December,4,2024,2024-12,19532,19533,Gazpacho,Specialty,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,19.46,23.55,4.09,21.02
39066,20260529,2026-05-29,5,May,2,2026,2026-05,19532,19533,Gazpacho,Specialty,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,23.55,25.6,2.05,8.7
39067,20250426,2025-04-26,4,April,2,2025,2025-04,19533,19534,Tortilla Espanola,Specialty,Spanish,1,1953,1954,Delhi Flamenco House,Spanish,Delhi,India,21.56,21.81,0.25,1.16
